,AB,Age,BB,From,G,H,HR,OPS,PA,R,SB,SO,To,WAR,experience,names,Zero,Year_difference,index,experience_distribution
1201,1012,26.19,44,2006,309,267,16,0.6709999999999999,1075,133,35,188,2009,2.6,4,Josh Barfield,0,3,4,170
1202,11,25.084,0,2005,12,0,0,0.0,11,0,0,4,2009,-0.1,4,Yorman Bazardo,0,4,4,170
1203,17,29.116,2,2004,159,2,0,0.387,20,0,0,7,2009,0.2,4,Jeff Bennett,0,5,4,170
1204,806,36.24,52,2006,299,219,23,0.7440000000000001,885,83,0,157,2009,1.1,4,Chris Coste,0,3,4,170
1205,217,34.001999999999995,22,2005,137,57,3,0.722,246,35,1,47,2009,0.7,4,Joe Dillon,0,4,4,170
1206,713,29.024,51,2005,212,187,6,0.675,791,102,41,148,2009,2.2,4,Chris Duffy,0,4,4,170
1207,148,26.173000000000002,17,2005,58,40,1,0.6659999999999999,173,23,4,29,2009,0.7,4,Jeff Fiorentino,0,4,4,170
1208,230,32.045,26,2004,140,46,2,0.547,265,33,2,41,2009,-1.3,4,Andy Green,0,5,4,170
1209,22,27.268,0,2006,88,2,0,0.22699999999999998,26,0,0,7,2009,-0.1,4,Angel Guzman,0,3,4,170
1210,0,25.155,0,2005,27,0,0,,0,0,0,0,2009,0.1,4,Craig Hansen,0,4,4,170
1211,1609,33.117,66,2006,462,431,48,0.721,1722,166,7,148,2009,5.3,4,Kenji Johjima,0,3,4,170
1212,13,28.318,1,2005,10,0,0,0.071,15,0,0,8,2009,-0.2,4,John Koronka,0,4,4,170
1213,25,32.06,1,2004,51,2,0,0.235,31,1,0,10,2009,0.1,4,Justin Lehr,0,5,4,170
1214,1,25.173000000000002,0,2006,6,0,0,0.0,1,0,0,0,2009,0.0,4,Juan Morillo,0,3,4,170
1215,393,28.072,30,2006,129,103,1,0.625,430,49,36,72,2009,0.8,4,Jerry Owens,0,3,4,170
1216,829,28.111,20,2006,327,189,4,0.5479999999999999,870,95,8,150,2009,-0.9,4,Tony Pena,0,3,4,170
1217,188,29.070999999999998,16,2006,64,38,7,0.622,209,27,0,41,2009,-0.1,4,Shawn Riggans,0,3,4,170
1218,298,28.263,44,2006,168,69,4,0.684,348,44,5,83,2009,-0.2,4,Jeff Salazar,0,3,4,170
1219,0,28.178,0,2006,20,0,0,,0,0,0,0,2009,0.0,4,Dennis Sarfate,0,3,4,170
1220,4,26.138,2,2006,4,1,0,0.75,7,1,0,1,2009,0.1,4,Jeremy Sowers,0,3,4,170
1221,5,29.268,0,2005,85,0,0,0.0,5,0,0,3,2009,0.0,4,Ryan Speier,0,4,4,170
1222,27,27.343000000000004,4,2007,23,3,0,0.337,33,4,0,6,2010,0.1,4,Josh Banks,0,3,4,170
1223,175,29.090999999999998,11,2007,119,37,4,0.5710000000000001,193,21,0,44,2010,-0.2,4,Brian Barden,0,3,4,170
1224,6,28.354,0,2006,6,0,0,0.0,9,1,0,1,2010,0.0,4,Boof Bonser,0,4,4,170
1225,33,30.27,1,2007,29,7,1,0.599,35,2,0,13,2010,-0.2,4,Ryan Budde,0,3,4,170
1226,77,26.275,5,2006,59,18,3,0.7090000000000001,84,17,0,31,2010,-0.1,4,Brent Clevlen,0,4,4,170
1227,18,24.276999999999997,1,2007,71,0,0,0.1,23,1,0,11,2010,-0.2,4,Sean Gallagher,0,3,4,170
1228,1545,31.229,183,2007,408,413,16,0.72,1755,222,32,330,2010,4.5,4,Akinori Iwamura,0,3,4,170
1229,1,26.138,0,2007,9,0,0,0.0,1,0,0,1,2010,0.1,4,Jensen Lewis,0,3,4,170
1230,28,28.006,2,2006,94,5,0,0.41200000000000003,35,0,0,11,2010,0.1,4,Fernando Nieve,0,4,4,170
1231,1,25.18,2,2005,21,0,0,0.667,5,0,0,0,2010,0.2,4,Hayden Penn,0,5,4,170
1232,0,29.045,0,2007,4,0,0,,0,0,0,0,2010,0.1,4,Edwar Ramirez,0,3,4,170
1233,372,32.097,43,2002,199,100,14,0.778,419,50,1,58,2010,0.4,4,Oscar Salazar,0,8,4,170
1234,43,30.108,0,2005,54,5,1,0.365,45,7,2,10,2010,-0.5,4,Adam Stern,0,5,4,170
1235,5,36.11,0,2003,42,0,0,0.0,6,0,0,3,2010,0.0,4,Brian Sweeney,0,7,4,170
1236,2,27.162,0,2006,160,0,0,0.0,2,0,0,2,2010,0.1,4,Taylor Tankersley,0,4,4,170
1237,2,26.034000000000002,0,2007,40,0,0,0.0,2,0,0,1,2011,0.0,4,Jose Ascanio,0,4,4,170
1238,326,28.135,49,2008,130,68,10,0.695,382,34,4,113,2011,0.2,4,Brandon Boggs,0,3,4,170
1239,574,28.081,39,2008,240,133,17,0.664,622,54,2,136,2011,-1.5,4,John Bowker,0,3,4,170
1240,0,36.084,0,2008,17,0,0,,0,0,0,0,2011,0.0,4,Alberto Castillo,0,3,4,170
1241,2,27.198,0,2007,23,0,0,0.0,2,0,0,2,2011,0.0,4,Frankie De La Cruz,0,4,4,170
1242,27,30.076,0,2007,44,1,0,0.07400000000000001,32,0,0,11,2011,-0.3,4,Phil Dumatrait,0,4,4,170
1243,1,33.069,0,2006,5,0,0,0.0,1,0,0,1,2011,0.0,4,Willie Eyre,0,5,4,170
1244,489,29.066999999999997,27,2007,193,116,20,0.7140000000000001,534,55,0,106,2011,-0.6,4,Jake Fox,0,4,4,170
1245,41,26.011,1,2008,40,8,0,0.45799999999999996,42,6,2,10,2011,-0.5,4,Greg Golson,0,3,4,170
1246,3,26.340999999999998,1,2008,123,0,0,0.25,5,0,0,2,2011,0.1,4,Danny Herrera,0,3,4,170
1247,1,27.017,0,2008,7,0,0,0.0,1,0,0,0,2011,0.0,4,Kam Mickolio,0,3,4,170
1248,257,28.075,32,2008,111,58,11,0.74,296,29,0,68,2011,0.0,4,Juan Miranda,0,3,4,170
1249,47,29.063000000000002,2,2007,26,6,0,0.33,51,2,0,10,2011,-0.7,4,Gustavo Molina,0,4,4,170
1250,305,29.287,12,2008,129,68,5,0.586,323,31,1,54,2011,-1.2,4,Luis Montanez,0,3,4,170
1251,218,28.115,29,2007,96,63,0,0.7090000000000001,252,25,0,48,2011,0.6,4,Jose Morales,0,4,4,170
1252,67,27.208000000000002,4,2008,46,9,0,0.377,72,3,0,20,2011,-0.9,4,Ryan Rohlinger,0,3,4,170
1253,1,28.094,0,2008,32,0,0,0.0,1,0,0,0,2011,0.0,4,Adam Russell,0,3,4,170
1254,605,29.146,48,2008,247,139,3,0.607,680,76,17,105,2011,0.6,4,Matt Tolbert,0,3,4,170
1255,344,26.087,42,2009,116,70,12,0.665,389,44,3,137,2012,-1.0,4,Brandon Allen,0,3,4,170
1256,2,28.205,0,2008,120,1,0,1.0,2,0,0,1,2012,0.2,4,Jose Arredondo,0,4,4,170
1257,9,27.006,0,2009,25,2,0,0.444,12,1,0,0,2012,0.2,4,Brad Bergesen,0,3,4,170
1258,6,28.309,0,2009,12,0,0,0.0,6,0,0,2,2012,0.0,4,Jason Berken,0,3,4,170
1259,323,29.28,22,2008,183,61,2,0.519,356,41,9,117,2012,-1.3,4,Brian Bixler,0,4,4,170
1260,140,31.162,15,2008,56,25,3,0.5489999999999999,156,21,1,45,2012,0.5,4,Luke Carlin,0,4,4,170
1261,385,29.038,26,2007,152,84,14,0.648,421,33,0,110,2012,-1.2,4,Jeff Clement,0,5,4,170
1262,2,28.354,0,2008,68,1,0,1.0,2,0,0,1,2012,0.1,4,Tim Dillard,0,4,4,170
1263,527,28.198,40,2009,254,121,20,0.7020000000000001,582,58,3,118,2012,0.5,4,Matt Downs,0,3,4,170
1264,276,31.295,17,2005,90,56,15,0.674,299,31,1,109,2012,-1.3,4,Brad Eldred,0,7,4,170
1265,9,32.131,1,2006,88,0,0,0.1,11,2,0,3,2012,-0.1,4,Justin Hampson,0,6,4,170
1266,411,28.068,49,2008,126,91,15,0.687,465,45,1,95,2012,-0.3,4,Kila Ka'aihue,0,4,4,170
1267,967,27.268,82,2009,291,230,31,0.6940000000000001,1068,106,3,223,2012,-0.9,4,Matt LaPorta,0,3,4,170
1268,63,33.147,9,2006,29,10,3,0.578,74,3,1,24,2012,-0.1,4,Carlos Maldonado,0,6,4,170
1269,19,28.11,1,2009,22,4,0,0.461,24,1,0,6,2012,0.1,4,Matt Maloney,0,3,4,170
1270,493,30.07,34,2008,229,108,14,0.628,537,49,7,112,2012,-2.4,4,Joe Mather,0,4,4,170
1271,336,31.184,37,2009,170,64,3,0.529,380,46,21,69,2012,0.7,4,Mike McCoy,0,3,4,170
1272,0,25.107,0,2009,11,0,0,,0,0,0,0,2012,0.1,4,Ryan Perry,0,3,4,170
1273,6,32.306,0,2008,3,0,0,0.0,6,0,0,5,2012,-0.1,4,Scott Richmond,0,4,4,170
1274,0,25.348000000000003,0,2009,25,0,0,,0,0,0,0,2012,0.0,4,Daniel Schlereth,0,3,4,170
1275,281,29.03,19,2009,128,72,4,0.708,308,38,0,88,2012,0.1,4,Drew Sutton,0,3,4,170
1276,2,28.329,0,2009,134,0,0,0.0,2,0,0,1,2012,0.1,4,Esmerling Vasquez,0,3,4,170
1277,2,29.119,1,2008,86,0,0,0.33299999999999996,3,0,0,1,2012,0.1,4,Cory Wade,0,4,4,170
1278,0,30.058000000000003,0,2009,17,0,0,,0,0,0,0,2013,0.0,4,Jairo Asencio,0,4,4,170
1279,5,30.313000000000002,0,2004,12,1,0,0.4,5,0,0,3,2013,0.0,4,Travis Blackley,0,9,4,170
1280,28,33.277,1,2010,17,7,0,0.586,30,2,0,8,2013,0.0,4,J.C. Boscan,0,3,4,170
1281,0,25.307,0,2010,17,0,0,,0,0,0,0,2013,0.1,4,Alex Burnett,0,3,4,170
1282,177,32.09,5,2009,92,42,6,0.613,187,16,7,52,2013,0.3,4,Matt Carson,0,4,4,170
1283,179,28.107,12,2010,135,32,2,0.515,193,15,2,61,2013,-0.5,4,Scott Cousins,0,3,4,170
1284,818,29.316,60,2009,265,196,4,0.615,894,94,35,160,2013,0.0,4,Trevor Crowe,0,4,4,170
1285,45,27.046,2,2010,26,10,1,0.561,52,2,0,11,2013,0.3,4,Barry Enright,0,3,4,170
1286,9,26.316,0,2010,76,0,0,0.0,11,0,0,6,2013,-0.1,4,Edgmer Escalona,0,3,4,170
1287,88,30.274,7,2006,37,19,2,0.61,100,9,0,29,2013,0.3,4,Hector Gimenez,0,7,4,170
1288,208,30.002,22,2009,93,45,6,0.645,232,28,1,64,2013,-0.6,4,John Hester,0,4,4,170
1289,0,32.208,0,2009,52,0,0,,0,0,0,0,2013,0.0,4,Victor Marte,0,4,4,170
1290,11,30.129,0,2009,20,2,0,0.455,12,2,0,2,2013,0.1,4,Joe Martinez,0,4,4,170
1291,180,25.209,14,2010,79,37,2,0.524,199,19,0,52,2013,-1.0,4,Yamaico Navarro,0,3,4,170
1292,172,30.209,12,2010,74,31,2,0.479,191,12,0,43,2013,-0.8,4,Mike Nickeas,0,3,4,170
1293,1,28.026,0,2010,49,0,0,0.0,1,0,0,1,2013,0.0,4,Sandy Rosario,0,3,4,170
1294,570,29.201,38,2006,185,145,1,0.61,630,67,3,93,2013,-1.3,4,Angel Sanchez,0,7,4,170
1295,16,38.009,0,2010,71,1,0,0.125,20,0,0,3,2013,-0.1,4,Hisanori Takahashi,0,3,4,170
1296,709,29.319000000000003,77,2008,249,165,13,0.664,794,95,6,211,2013,1.3,4,Clete Thomas,0,5,4,170
1297,688,28.309,57,2010,276,158,25,0.6940000000000001,758,92,6,201,2013,3.6,4,Casper Wells,0,3,4,170
1298,13,28.108,0,2000,122,0,0,0.0,17,0,0,9,2004,-0.2,5,Rocky Biddle,0,4,5,140
1299,767,31.039,73,2000,346,198,32,0.767,858,105,9,210,2004,0.5,5,Brian Buchanan,0,4,5,140
1300,420,29.173000000000002,33,2000,182,100,6,0.6579999999999999,461,47,7,124,2004,0.5,5,Jason Conti,0,4,5,140
1301,0,28.358,0,2000,6,0,0,,0,0,0,0,2004,0.1,5,Jack Cressend,0,4,5,140
1302,7,26.031999999999996,1,2000,25,0,0,0.125,9,1,0,5,2004,-0.1,5,Tim Drew,0,4,5,140
1303,348,30.177,34,2000,168,81,5,0.632,385,41,7,65,2004,-0.2,5,Raul Gonzalez,0,4,5,140
1304,4,26.218000000000004,0,2000,75,1,0,0.5,5,1,0,3,2004,0.1,5,Grant Roberts,0,4,5,140
1305,819,27.018,42,2000,266,203,9,0.628,883,103,27,184,2004,-0.3,5,Damian Rolls,0,4,5,140
1306,2,28.217,0,2000,77,0,0,0.0,2,0,0,2,2004,0.0,5,Brandon Villafuerte,0,4,5,140
1307,101,27.285,5,2001,103,8,0,0.22899999999999998,120,2,0,61,2005,-0.6,5,Jose Acevedo,0,4,5,140
1308,2,26.153000000000002,0,2001,2,0,0,0.0,2,0,0,0,2005,0.0,5,Sean Douglass,0,4,5,140
1309,69,28.285999999999998,2,2000,69,5,0,0.18600000000000003,77,3,0,30,2005,-0.6,5,Matt Kinney,0,5,5,140
1310,540,28.155,34,2001,270,119,11,0.629,595,67,5,120,2005,-0.3,5,Chris Magruder,0,4,5,140
1311,1,27.07,0,2001,99,0,0,0.0,1,0,0,1,2005,0.0,5,Blaine Neal,0,4,5,140
1312,1527,28.331,76,2001,427,452,6,0.7020000000000001,1651,193,122,233,2005,1.1,5,Alex Sanchez,0,4,5,140
1313,1553,30.241999999999997,175,2001,457,419,48,0.79,1785,258,32,373,2005,8.2,5,Junior Spivey,0,4,5,140
1314,507,28.160999999999998,28,2000,260,117,14,0.654,548,62,21,163,2005,-0.5,5,Reggie Taylor,0,5,5,140
1315,36,26.301,0,2000,160,10,0,0.583,37,4,0,10,2005,0.3,5,T.J. Tucker,0,5,5,140
1316,406,28.053,41,2001,205,95,13,0.696,450,50,0,101,2005,-0.9,5,Eric Valent,0,4,5,140
1317,6,25.329,0,2002,11,1,0,0.5,6,0,0,2,2006,0.1,5,Dewon Brazelton,0,4,5,140
1318,185,28.173000000000002,7,2002,89,39,4,0.575,192,12,1,53,2006,-0.9,5,Matthew Cepicky,0,4,5,140
1319,105,27.340999999999998,2,2002,83,6,1,0.16,116,5,0,51,2006,-1.0,5,Zach Day,0,4,5,140
1320,2,29.326999999999998,0,2002,1,0,0,0.0,2,0,0,2,2006,0.0,5,Eric DuBose,0,4,5,140
1321,21,34.098,1,2001,37,2,0,0.23199999999999998,25,3,0,10,2006,-0.1,5,Jared Fernandez,0,5,5,140
1322,1,32.287,0,2002,215,0,0,0.0,1,0,0,1,2006,0.1,5,Kevin Gryboski,0,4,5,140
1323,970,33.361,83,2002,307,239,35,0.736,1099,151,8,218,2006,1.9,5,Aaron Guiel,0,4,5,140
1324,204,25.337,8,2002,102,41,1,0.496,234,19,0,81,2006,0.9,5,Mark Prior,0,4,5,140
1325,3,29.351,0,2000,1,1,0,0.667,3,1,0,1,2006,0.1,5,Kris Wilson,0,6,5,140
1326,50,29.323,1,2001,42,5,0,0.258,58,1,0,10,2007,-0.2,5,Mike Bacsik,0,6,5,140
1327,6,32.09,0,2000,103,0,0,0.0,6,0,0,6,2007,0.0,5,Kane Davis,0,7,5,140
1328,5,36.027,1,2002,14,0,0,0.16699999999999998,7,1,0,4,2007,0.0,5,Travis Driskill,0,5,5,140
1329,41,30.008000000000003,3,2002,33,10,0,0.5820000000000001,48,8,0,12,2007,0.6,5,Luke Hudson,0,5,5,140
1330,502,27.092,44,2003,270,116,8,0.638,559,64,8,148,2007,-1.8,5,Todd Linden,0,4,5,140
1331,197,26.323,7,2003,110,35,2,0.46399999999999997,232,14,0,48,2007,0.9,5,Noah Lowry,0,4,5,140
1332,0,35.201,0,2003,11,0,0,,0,0,0,0,2007,0.0,5,Matt Miller,0,4,5,140
1333,93,30.203000000000003,1,2002,74,22,0,0.557,102,5,0,26,2007,0.5,5,Wes Obermueller,0,5,5,140
1334,551,27.135,47,2003,243,129,14,0.675,625,66,17,161,2007,-0.7,5,Luis Terrero,0,4,5,140
1335,4,24.295,0,2003,146,1,0,0.5,5,1,0,2,2007,0.2,5,Ryan Wagner,0,4,5,140
1336,5,27.155,0,2003,7,0,0,0.0,5,0,0,2,2007,0.0,5,Mike Wood,0,4,5,140
1337,423,34.08,42,2000,165,87,8,0.603,488,50,2,124,2008,0.3,5,Danny Ardoin,0,8,5,140
1338,378,27.213,48,2003,216,79,9,0.639,439,50,1,139,2008,-0.3,5,Rob Bowen,0,5,5,140
1339,5,27.104,0,2004,85,0,0,0.0,5,0,0,4,2008,0.0,5,Jose Capellan,0,4,5,140
1340,1918,27.193,111,2004,592,487,39,0.675,2059,211,13,378,2008,-2.8,5,Jose Castillo,0,4,5,140
1341,3,30.084,0,2004,96,0,0,0.25,5,0,0,2,2008,0.1,5,Scott Dohmann,0,4,5,140
1342,88,28.232,1,2004,149,20,2,0.563,97,6,1,27,2008,0.6,5,Brad Hennessey,0,4,5,140
1343,9,30.085,1,2002,6,1,0,0.311,11,0,0,3,2008,0.0,5,Runelvys Hernandez,0,6,5,140
1344,60,28.281999999999996,1,2003,32,10,3,0.573,63,6,0,16,2008,-0.3,5,J.R. House,0,5,5,140
1345,1,33.161,0,2003,15,0,0,0.0,1,1,0,0,2008,0.2,5,Aquilino Lopez,0,5,5,140
1346,557,31.169,34,2004,259,139,14,0.679,604,77,3,110,2008,0.5,5,Andy Phillips,0,4,5,140
1347,39,25.128,2,2004,36,6,0,0.375,43,4,1,12,2008,0.0,5,Elizardo Ramirez,0,4,5,140
1348,225,26.186,34,2002,93,55,7,0.76,273,31,2,59,2008,0.5,5,Chris Snelling,0,6,5,140
1349,2,30.209,0,2003,4,0,0,0.0,2,0,0,1,2008,0.0,5,Kyle Snyder,0,5,5,140
1350,884,28.304000000000002,85,2004,286,218,17,0.685,993,125,15,118,2009,0.0,5,Russ Adams,0,5,5,140
1351,799,27.206999999999997,65,2005,355,181,22,0.66,883,108,13,208,2009,-0.2,5,Brian Anderson,0,4,5,140
1352,45,30.291,1,2005,43,8,0,0.396,51,4,0,16,2009,0.2,5,Jorge Campillo,0,4,5,140
1353,3,29.070999999999998,1,2003,24,0,0,0.25,4,0,0,3,2009,0.1,5,Roy Corcoran,0,6,5,140
1354,1147,28.076,160,2005,389,295,55,0.805,1317,164,4,316,2009,2.8,5,Chris Duncan,0,4,5,140
1355,17,29.01,1,2004,43,0,0,0.055999999999999994,20,0,0,11,2009,-0.2,5,Mike Gosling,0,5,5,140
1356,161,27.072,9,2005,72,36,2,0.58,175,14,1,45,2009,-1.1,5,Justin Huber,0,4,5,140
1357,695,31.15,48,2003,278,166,12,0.66,763,89,9,126,2009,-0.6,5,Matt Kata,0,6,5,140
1358,6,28.052,1,2005,142,1,0,0.452,8,0,0,3,2009,0.1,5,Randy Messenger,0,4,5,140
1359,952,28.000999999999998,93,2005,346,272,29,0.7879999999999999,1058,134,10,149,2009,3.3,5,Matt Murton,0,4,5,140
1360,57,27.218000000000004,1,2005,56,5,0,0.191,66,2,0,22,2009,-0.5,5,Anthony Reyes,0,4,5,140
1361,899,35.119,81,2000,280,229,34,0.768,1006,132,18,183,2009,1.8,5,Chris Richard,0,9,5,140
1362,930,29.034000000000002,96,2004,299,254,37,0.802,1044,132,2,252,2009,3.9,5,Chris Shelton,0,5,5,140
1363,0,29.313000000000002,0,2003,5,0,0,,0,0,0,0,2009,0.0,5,Jon Switzer,0,6,5,140
1364,21,29.322,1,2003,41,1,0,0.139,24,1,0,13,2009,-0.1,5,Billy Traber,0,6,5,140
1365,277,35.297,30,2000,149,64,13,0.728,314,35,1,99,2009,-0.5,5,Andy Tracy,0,9,5,140
1366,12,31.281,0,2004,232,1,0,0.16699999999999998,13,0,0,6,2009,0.0,5,Tyler Yates,0,5,5,140
1367,1219,27.208000000000002,142,2005,405,315,33,0.7390000000000001,1390,137,7,206,2010,2.7,5,Willy Aybar,0,5,5,140
1368,29,29.201,0,2006,17,8,0,0.7140000000000001,33,3,0,9,2010,0.4,5,Brian Bannister,0,4,5,140
1369,3,29.36,0,2005,6,1,0,0.667,4,1,0,0,2010,0.1,5,Bryan Bullington,0,5,5,140
1370,8,29.3,0,2004,43,1,1,0.625,9,2,0,2,2010,0.1,5,Gustavo Chacin,0,6,5,140
1371,713,27.291999999999998,69,2006,217,167,34,0.7240000000000001,796,95,3,235,2010,-1.1,5,Josh Fields,0,4,5,140
1372,11,26.278000000000002,1,2006,18,1,0,0.245,15,0,0,9,2010,-0.1,5,Charlie Haeger,0,4,5,140
1373,223,32.211999999999996,21,2003,109,42,14,0.6940000000000001,250,29,0,79,2010,0.1,5,Mike Hessman,0,7,5,140
1374,4,27.265,0,2005,11,0,0,0.0,5,0,0,1,2010,-0.1,5,Anthony Lerew,0,5,5,140
1375,234,29.144000000000002,36,2005,133,47,6,0.639,275,23,1,73,2010,-0.2,5,Paul McAnulty,0,5,5,140
1376,2,29.006999999999998,0,2004,82,0,0,0.0,2,0,0,2,2010,0.0,5,Dan Meyer,0,6,5,140
1377,6,27.343000000000004,1,2006,234,0,0,0.14300000000000002,9,0,0,4,2010,0.1,5,Renyel Pinto,0,4,5,140
1378,0,29.285999999999998,0,2005,87,0,0,,0,0,0,0,2010,0.1,5,Royce Ring,0,5,5,140
1379,9,32.173,2,2006,235,1,0,0.384,12,2,0,2,2010,0.2,5,Saul Rivera,0,4,5,140
1380,299,32.343,20,2002,149,77,7,0.696,326,35,4,57,2010,-0.8,5,Mike Ryan,0,8,5,140
1381,55,32.062,1,2006,165,7,0,0.27,69,5,0,22,2010,0.1,5,Chris Sampson,0,4,5,140
1382,545,30.325,46,2005,169,146,19,0.755,598,75,2,150,2010,1.6,5,Ryan Shealy,0,5,5,140
1383,3,30.361,0,2006,96,2,0,1.3330000000000002,4,0,0,1,2010,0.2,5,Brian Stokes,0,4,5,140
1384,710,28.094,58,2006,344,183,17,0.7090000000000001,779,76,4,182,2010,-0.5,5,Delwyn Young,0,4,5,140
1385,0,25.230999999999998,0,2006,14,0,0,,0,0,0,0,2010,0.1,5,Joel Zumaya,0,4,5,140
1386,4,27.246,0,2007,3,0,0,0.0,6,0,0,2,2011,0.0,5,Dallas Braden,0,4,5,140
1387,56,29.228,4,2006,147,5,0,0.239,65,0,0,22,2011,-0.2,5,Taylor Buchholz,0,5,5,140
1388,1,27.308000000000003,0,2005,30,0,0,0.0,1,0,0,1,2011,0.0,5,Joey Devine,0,6,5,140
1389,4,31.29,0,2006,147,1,0,0.75,4,0,0,1,2011,0.1,5,Jeff Fulchino,0,5,5,140
1390,193,27.103,12,2007,118,34,2,0.484,214,27,4,49,2011,-0.3,5,Chin-lung Hu,0,4,5,140
1391,97,29.258000000000003,3,2005,67,8,0,0.203,112,5,0,34,2011,-0.5,5,Chuck James,0,6,5,140
1392,5,26.2,0,2007,5,0,0,0.0,5,0,0,0,2011,0.0,5,Jesse Litsch,0,4,5,140
1393,386,30.31,27,2004,139,93,18,0.738,414,54,5,133,2011,0.8,5,Dallas McPherson,0,7,5,140
1394,508,28.061,57,2007,226,110,10,0.637,575,65,35,148,2011,-0.2,5,Eric Patterson,0,4,5,140
1395,24,28.186,3,2007,18,7,0,0.7040000000000001,29,6,0,14,2011,0.5,5,Andy Sonnanstine,0,4,5,140
1396,1,30.118000000000002,0,2007,125,0,0,0.0,1,0,0,1,2011,0.1,5,Mitch Stetter,0,4,5,140
1397,0,33.2,0,2001,4,0,0,,0,0,0,0,2011,0.0,5,Brad Thomas,0,10,5,140
1398,428,27.228,37,2007,155,80,11,0.583,484,40,0,95,2011,0.0,5,J.R. Towles,0,4,5,140
1399,0,29.324,0,2004,65,0,0,,1,0,0,0,2011,0.0,5,Merkin Valdez,0,7,5,140
1400,663,29.135,40,2007,259,160,8,0.654,718,89,31,118,2011,-1.5,5,Eugenio Velez,0,4,5,140
1401,1,35.321,0,2004,33,0,0,0.0,1,0,0,0,2011,0.0,5,Randy Williams,0,7,5,140
1402,700,26.206999999999997,32,2007,272,130,18,0.513,751,65,5,218,2011,-3.7,5,Brandon Wood,0,4,5,140
1403,0,29.264,0,2007,18,0,0,,0,0,0,0,2012,0.0,5,Jonathan Albaladejo,0,5,5,140
1404,4,27.074,0,2008,17,0,0,0.0,4,0,0,1,2012,0.0,5,Drew Carpenter,0,4,5,140
1405,452,26.090999999999998,34,2008,222,99,7,0.628,501,47,4,110,2012,-0.3,5,Aaron Cunningham,0,4,5,140
1406,2,28.348000000000003,0,2008,37,0,0,0.0,3,0,0,1,2012,0.0,5,Mike Ekstrom,0,4,5,140
1407,937,27.343000000000004,58,2007,311,226,23,0.6629999999999999,1014,84,1,238,2012,1.0,5,Jesus Flores,0,5,5,140
1408,1929,35.038000000000004,307,2008,596,498,42,0.754,2276,264,29,402,2012,4.3,5,Kosuke Fukudome,0,4,5,140
1409,240,26.28,24,2008,106,55,6,0.6709999999999999,269,23,4,82,2012,-0.2,5,Mat Gamel,0,4,5,140
1410,0,30.281,0,2008,11,0,0,,0,0,0,0,2012,0.0,5,Jeff Gray,0,4,5,140
1411,267,28.061,14,2007,122,65,3,0.58,292,22,6,46,2012,-0.1,5,Luis Hernandez,0,5,5,140
1412,1,33.184,0,2006,45,0,0,0.0,1,0,0,1,2012,0.0,5,Josh Kinney,0,6,5,140
1413,1,33.03,0,2002,16,0,0,0.0,1,0,0,0,2012,0.0,5,Shane Loux,0,10,5,140
1414,385,28.32,28,2006,152,93,16,0.7120000000000001,430,40,3,105,2012,-0.8,5,Scott Moore,0,6,5,140
1415,13,29.186,0,2008,9,1,0,0.154,14,0,0,9,2012,-0.1,5,Jeff Niemann,0,4,5,140
1416,10,33.066,1,2008,9,2,0,0.473,12,1,0,5,2012,0.2,5,Matt Palmer,0,4,5,140
1417,0,29.015,0,2006,9,0,0,,0,0,0,0,2012,0.0,5,David Pauley,0,6,5,140
1418,97,32.178000000000004,10,2006,62,16,3,0.54,110,14,5,24,2012,-0.7,5,Vinny Rottino,0,6,5,140
1419,146,29.303,5,2008,91,25,0,0.40399999999999997,178,8,0,37,2012,0.2,5,Randy Wells,0,4,5,140
1420,2,27.305999999999997,0,2009,15,0,0,0.0,2,0,0,1,2013,0.1,5,Daniel Bard,0,4,5,140
1421,610,29.162,24,2008,195,143,7,0.589,652,57,4,78,2013,1.4,5,Luis Cruz,0,5,5,140
1422,675,29.289,52,2009,288,151,17,0.645,746,86,28,201,2013,-0.6,5,Tyler Greene,0,4,5,140
1423,95,32.241,4,2004,48,20,1,0.529,102,14,10,17,2013,0.5,5,Freddy Guzman,0,9,5,140
1424,187,27.031,5,2009,102,11,0,0.142,225,5,0,92,2013,-1.8,5,Tommy Hanson,0,4,5,140
1425,15,31.031,0,2009,131,2,0,0.33299999999999996,17,0,0,5,2013,0.1,5,Cristhian Martinez,0,4,5,140
1426,282,24.206999999999997,14,2009,99,58,9,0.63,310,28,2,72,2013,-1.4,5,Fernando Martinez,0,4,5,140
1427,13,31.201,0,2006,27,3,0,0.5379999999999999,13,1,0,7,2013,0.2,5,Zach Miner,0,7,5,140
1428,16,28.061,1,2009,19,0,0,0.055999999999999994,18,1,0,11,2013,-0.2,5,Clayton Mortensen,0,4,5,140
1429,15,29.319000000000003,0,2009,33,2,0,0.33299999999999996,18,0,0,8,2013,0.0,5,Guillermo Moscoso,0,4,5,140
1430,1,34.34,0,2006,43,0,0,0.0,1,0,0,1,2013,0.0,5,Juan Perez,0,7,5,140
1431,1,31.151,0,2008,7,0,0,0.0,1,0,0,1,2013,0.0,5,David Purcey,0,5,5,140
1432,21,28.323,0,2009,8,2,0,0.19,21,1,0,11,2013,-0.1,5,Ricky Romero,0,4,5,140
1433,322,31.345,15,2008,122,80,7,0.644,349,29,0,51,2013,-0.4,5,Omir Santos,0,5,5,140
1434,8,30.225,1,2008,168,0,0,0.111,10,0,0,7,2013,0.0,5,Ramon Troncoso,0,5,5,140
