,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time,minutes,delete,seconds,miliseconds,time_miliseconds
217,22.0,Fernande Bochatay,Switzerland,,SUI,7.0,1:42.87,1968,Downhill,Women,False,0:00.0,True,60000,42.87,42000,87,102087
218,22.0,Marielle Goitschel,France,,FRA,8.0,1:42.95,1968,Downhill,Women,False,0:00.0,True,60000,42.95,42000,95,102095
219,18.0,Florence Steurer,France,,FRA,9.0,1:43.00,1968,Downhill,Women,False,0:00.0,True,60000,43.00,43000,0,103000
220,24.0,Nancy Greene,Canada,,CAN,10.0,1:43.12,1968,Downhill,Women,False,0:00.0,True,60000,43.12,43000,12,103012
221,18.0,AnnerÃ¶sli Zryd,Switzerland,,SUI,11.0,1:43.76,1968,Downhill,Women,False,0:00.0,True,60000,43.76,43000,76,103076
222,19.0,Gertrud Gabl,Austria,,AUT,12.0,1:43.97,1968,Downhill,Women,False,0:00.0,True,60000,43.97,43000,97,103097
223,26.0,Giustina Demetz,Italy,,ITA,13.0,1:44.22,1968,Downhill,Women,False,0:00.0,True,60000,44.22,44000,22,104022
225,21.0,Gina Hathorn,Great Britain,,GBR,15.0,1:44.36,1968,Downhill,Women,False,0:00.0,True,60000,44.36,44000,36,104036
226,22.0,Madeleine Wuilloud,Switzerland,,SUI,16.0,1:44.49,1968,Downhill,Women,False,0:00.0,True,60000,44.49,44000,49,104049
227,18.0,Kiki Cutter,United States,,USA,17.0,1:44.94,1968,Downhill,Women,False,0:00.0,True,60000,44.94,44000,94,104094
228,19.0,Vreni InÃ¤bnit,Switzerland,,SUI,18.0,1:45.16,1968,Downhill,Women,False,0:00.0,True,60000,45.16,45000,16,105016
229,21.0,Margret Hafen,West Germany,,FRG,19.0,1:45.33,1968,Downhill,Women,False,0:00.0,True,60000,45.33,45000,33,105033
230,17.0,Judi Leinweber,Canada,,CAN,20.0,1:45.60,1968,Downhill,Women,False,0:00.0,True,60000,45.60,45000,60,105060
231,23.0,Sandy Shellworth,United States,,USA,21.0,1:46.53,1968,Downhill,Women,False,0:00.0,True,60000,46.53,46000,53,106053
232,21.0,Karen Dokka,Canada,,CAN,22.0,1:47.55,1968,Downhill,Women,False,0:00.0,True,60000,47.55,47000,55,107055
233,14.0,Betsy Clifford,Canada,,CAN,23.0,1:47.60,1968,Downhill,Women,False,0:00.0,True,60000,47.60,47000,60,107060
234,17.0,Christine Laprell,West Germany,,FRG,24.0,1:47.62,1968,Downhill,Women,False,0:00.0,True,60000,47.62,47000,62,107062
235,17.0,Rosi Mittermaier,West Germany,,FRG,25.0,1:47.73,1968,Downhill,Women,False,0:00.0,True,60000,47.73,47000,73,107073
236,21.0,Helen Jamieson,Great Britain,,GBR,26.0,1:48.03,1968,Downhill,Women,False,0:00.0,True,60000,48.03,48000,3,108003
224,22.0,Burgl FÃ¤rbinger,West Germany,,FRG,14.0,1:44.29,1968,Downhill,Women,False,0:00.0,True,60000,44.29,44000,29,104029
475,25.0,Thomas Huppert,New Zealand,,NZL,61,2:18.29,1968,Downhill,Male,False,0:00.0,True,120000,18.29,18000,29,138029
474,17.0,FÃ©lipe Briones,Chile,,CHI,60,2:18.07,1968,Downhill,Male,False,0:00.0,True,120000,18.07,18000,7,138007
473,25.0,Hitonari Maruyama,Japan,,JPN,59,2:18.04,1968,Downhill,Male,False,0:00.0,True,120000,18.04,18000,4,138004
472,18.0,Richard Leatherbee,Chile,,CHI,58,2:17.86,1968,Downhill,Male,False,0:00.0,True,120000,17.86,17000,86,137086
471,25.0,Roberto Thostrup,Argentina,,ARG,57,2:17.35,1968,Downhill,Male,False,0:00.0,True,120000,17.35,17000,35,137035
470,22.0,David Borradaile,Great Britain,,GBR,56,2:17.31,1968,Downhill,Male,False,0:00.0,True,120000,17.31,17000,31,137031
469,19.0,Gustavo Ezquerra,Argentina,,ARG,55,2:17.11,1968,Downhill,Male,False,0:00.0,True,120000,17.11,17000,11,137011
468,25.0,Yoshiharu Fukuhara,Japan,,JPN,54,2:14.09,1968,Downhill,Male,False,0:00.0,True,120000,14.09,14000,9,134009
467,28.0,Jeremy Bujakowski,India,,IND,53,2:11.82,1968,Downhill,Male,False,0:00.0,True,120000,11.82,11000,82,131082
466,21.0,Antonio CampaÃ±a,Spain,,ESP,52,2:11.11,1968,Downhill,Male,False,0:00.0,True,120000,11.11,11000,11,131011
250,17.0,Marie-Theres Nadig,Switzerland,Gold,SUI,1.0,1:36.68,1972,Downhill,Women,False,0:00.0,True,60000,36.68,36000,68,96068
549,24.0,Ross Ewington,New Zealand,,NZL,49,2:04.75,1972,Downhill,Male,False,0:00.0,True,120000,04.75,4000,75,124075
555,19.0,Gorban Ali Kalhor,Iran,,IRI,55,2:20.98,1972,Downhill,Male,False,0:00.0,True,120000,20.98,20000,98,140098
554,32.0,Fayzollah Band Ali,Iran,,IRI,54,2:18.19,1972,Downhill,Male,False,0:00.0,True,120000,18.19,18000,19,138019
553,33.0,Lotfollah Kia Shemshaki,Iran,,IRI,53,2:16.14,1972,Downhill,Male,False,0:00.0,True,120000,16.14,16000,14,136014
552,,Ali Saveh,Iran,,IRI,52,2:11.29,1972,Downhill,Male,False,0:00.0,True,120000,11.29,11000,29,131029
551,16.0,Jorge-Emilio Lazzarini,Argentina,,ARG,51,2:08.29,1972,Downhill,Male,False,0:00.0,True,120000,08.29,8000,29,128029
550,20.0,Iain Finlayson,Great Britain,,GBR,50,2:06.50,1972,Downhill,Male,False,0:00.0,True,120000,06.50,6000,50,126050
256,15.0,Bernadette Zurbriggen,Switzerland,,SUI,7.0,1:39.49,1972,Downhill,Women,False,0:00.0,True,60000,39.49,39000,49,99049
257,27.0,Annie Famose,France,,FRA,8.0,1:39.70,1972,Downhill,Women,False,0:00.0,True,60000,39.70,39000,70,99070
258,22.0,Bernadette Rauter,Austria,,AUT,9.0,1:39.84,1972,Downhill,Women,False,0:00.0,True,60000,39.84,39000,84,99084
259,20.0,Marta BÃ¼hler,Liechtenstein,,LIE,10.0,1:40.06,1972,Downhill,Women,False,0:00.0,True,60000,40.06,40000,6,100006
260,17.0,Toril FÃ¸rland,Norway,,NOR,11.0,1:40.25,1972,Downhill,Women,False,0:00.0,True,60000,40.25,40000,25,100025
261,18.0,Marianne Hefti,Switzerland,,SUI,12.0,1:40.38,1972,Downhill,Women,False,0:00.0,True,60000,40.38,40000,38,100038
262,21.0,Traudl Treichl,West Germany,,FRG,13.0,1:40.62,1972,Downhill,Women,False,0:00.0,True,60000,40.62,40000,62,100062
263,22.0,Karen Budge,United States,,USA,14.0,1:40.68,1972,Downhill,Women,False,0:00.0,True,60000,40.68,40000,68,100068
264,17.0,Brigitte Totschnig,Austria,,AUT,15.0,1:40.73,1972,Downhill,Women,False,0:00.0,True,60000,40.73,40000,73,100073
255,21.0,Rosi Mittermaier,West Germany,,FRG,6.0,1:39.32,1972,Downhill,Women,False,0:00.0,True,60000,39.32,39000,32,99032
254,20.0,Rosi Speiser,West Germany,,FRG,5.0,1:39.10,1972,Downhill,Women,False,0:00.0,True,60000,39.10,39000,10,99010
252,20.0,Susie Corrock,United States,Bronze,USA,3.0,1:37.68,1972,Downhill,Women,False,0:00.0,True,60000,37.68,37000,68,97068
251,18.0,Annemarie Moser-PrÃ¶ll,Austria,Silver,AUT,2.0,1:37.00,1972,Downhill,Women,False,0:00.0,True,60000,37.00,37000,0,97000
253,22.0,Isabelle Mir,France,,FRA,4.0,1:38.62,1972,Downhill,Women,False,0:00.0,True,60000,38.62,38000,62,98062
527,23.0,Alfred Hagn,West Germany,,FRG,27,1:56.04,1972,Downhill,Male,False,0:00.0,True,60000,56.04,56000,4,116004
526,19.0,Herbert Marxer,Liechtenstein,,LIE,26,1:55.90,1972,Downhill,Male,False,0:00.0,True,60000,55.90,55000,90,115090
525,22.0,Hank Kashiwa,United States,,USA,25,1:55.60,1972,Downhill,Male,False,0:00.0,True,60000,55.60,55000,60,115060
524,27.0,Franz Vogler,West Germany,,FRG,24,1:55.50,1972,Downhill,Male,False,0:00.0,True,60000,55.50,55000,50,115050
523,23.0,Malcolm Milne,Australia,,AUS,23,1:55.48,1972,Downhill,Male,False,0:00.0,True,60000,55.48,55000,48,115048
522,22.0,Sumihiro Tomii,Japan,,JPN,22,1:55.34,1972,Downhill,Male,False,0:00.0,True,60000,55.34,55000,34,115034
521,24.0,Bernard Charvin,France,,FRA,21,1:55.33,1972,Downhill,Male,False,0:00.0,True,60000,55.33,55000,33,115033
520,18.0,Jim Hunter,Canada,,CAN,20,1:55.16,1972,Downhill,Male,False,0:00.0,True,60000,55.16,55000,16,115016
519,24.0,Henri Duvillard,France,,FRA,19,1:55.13,1972,Downhill,Male,False,0:00.0,True,60000,55.13,55000,13,115013
518,23.0,HansjÃ¶rg Schlager,West Germany,,FRG,18,1:55.05,1972,Downhill,Male,False,0:00.0,True,60000,55.05,55000,5,115005
517,19.0,David Currier,United States,,USA,17,1:54.96,1972,Downhill,Male,False,0:00.0,True,60000,54.96,54000,96,114096
516,26.0,Bernard Orcel,France,,FRA,16,1:54.81,1972,Downhill,Male,False,0:00.0,True,60000,54.81,54000,81,114081
515,25.0,Roger Rossat-Mignod,France,,FRA,15,1:54.72,1972,Downhill,Male,False,0:00.0,True,60000,54.72,54000,72,114072
514,23.0,Mike Lafferty,United States,,USA,14,1:54.38,1972,Downhill,Male,False,0:00.0,True,60000,54.38,54000,38,114038
513,20.0,Gustavo Thoeni,Italy,,ITA,13,1:54.37,1972,Downhill,Male,False,0:00.0,True,60000,54.37,54000,37,114037
512,22.0,Stefano Anzi,Italy,,ITA,11,1:54.15,1972,Downhill,Male,False,0:00.0,True,60000,54.15,54000,15,114015
511,22.0,Giuliano Besson,Italy,,ITA,11,1:54.15,1972,Downhill,Male,False,0:00.0,True,60000,54.15,54000,15,114015
510,24.0,Marcello Varallo,Italy,,ITA,10,1:53.85,1972,Downhill,Male,False,0:00.0,True,60000,53.85,53000,85,113085
509,25.0,Josef Loidl,Austria,,AUT,9,1:53.71,1972,Downhill,Male,False,0:00.0,True,60000,53.71,53000,71,113071
508,20.0,Bob Cochran,United States,,USA,8,1:53.39,1972,Downhill,Male,False,0:00.0,True,60000,53.39,53000,39,113039
507,23.0,Karl Cordin,Austria,,AUT,7,1:53.32,1972,Downhill,Male,False,0:00.0,True,60000,53.32,53000,32,113032
506,23.0,Walter Tresch,Switzerland,,SUI,6,1:53.19,1972,Downhill,Male,False,0:00.0,True,60000,53.19,53000,19,113019
505,19.0,Erik HÃ¥ker,Norway,,NOR,5,1:53.16,1972,Downhill,Male,False,0:00.0,True,60000,53.16,53000,16,113016
504,27.0,Andreas Sprecher,Switzerland,,SUI,4,1:53.11,1972,Downhill,Male,False,0:00.0,True,60000,53.11,53000,11,113011
503,32.0,Heini Messner,Austria,Bronze,AUT,3,1:52.40,1972,Downhill,Male,False,0:00.0,True,60000,52.40,52000,40,112040
502,20.0,Roland Collombin,Switzerland,Silver,SUI,2,1:52.07,1972,Downhill,Male,False,0:00.0,True,60000,52.07,52000,7,112007
501,23.0,Bernhard Russi,Switzerland,Gold,SUI,1,1:51.43,1972,Downhill,Male,False,0:00.0,True,60000,51.43,51000,43,111043
528,18.0,Manni Thofte,Sweden,,SWE,28,1:56.66,1972,Downhill,Male,False,0:00.0,True,60000,56.66,56000,66,116066
547,24.0,Carlos Perner,Argentina,,ARG,47,2:03.69,1972,Downhill,Male,False,0:00.0,True,120000,03.69,3000,69,123069
546,24.0,Sergey Grishchenko,Soviet Union,,URS,46,2:03.19,1972,Downhill,Male,False,0:00.0,True,120000,03.19,3000,19,123019
545,24.0,Resmi Resmiev,Bulgaria,,BUL,45,2:03.01,1972,Downhill,Male,False,0:00.0,True,120000,03.01,3000,1,123001
544,16.0,Steven Clifford,Australia,,AUS,44,2:02.90,1972,Downhill,Male,False,0:00.0,True,120000,02.90,2000,90,122090
543,17.0,Konrad Bartelski,Great Britain,,GBR,43,2:02.71,1972,Downhill,Male,False,0:00.0,True,120000,02.71,2000,71,122071
542,19.0,Robert Blanchaer,Belgium,,BEL,42,2:02.45,1972,Downhill,Male,False,0:00.0,True,120000,02.45,2000,45,122045
541,23.0,Chris Womersley,New Zealand,,NZL,41,2:02.24,1972,Downhill,Male,False,0:00.0,True,120000,02.24,2000,24,122024
548,25.0,Virgil Brenci,Romania,,ROU,48,2:04.33,1972,Downhill,Male,False,0:00.0,True,120000,04.33,4000,33,124033
540,22.0,Ivan Penev,Bulgaria,,BUL,40,2:02.16,1972,Downhill,Male,False,0:00.0,True,120000,02.16,2000,16,122016
538,20.0,Derek Robbins,Canada,,CAN,38,2:00.38,1972,Downhill,Male,False,0:00.0,True,120000,00.38,0,38,120038
537,20.0,Alex Mapelli-Mozzi,Great Britain,,GBR,37,2:00.28,1972,Downhill,Male,False,0:00.0,True,120000,00.28,0,28,120028
536,19.0,Peik Christensen,Norway,,NOR,36,1:59.71,1972,Downhill,Male,False,0:00.0,True,60000,59.71,59000,71,119071
535,25.0,Masahiko Otsue,Japan,,JPN,35,1:59.55,1972,Downhill,Male,False,0:00.0,True,60000,59.55,59000,55,119055
534,27.0,Olle RolÃ©n,Sweden,,SWE,34,1:59.28,1972,Downhill,Male,False,0:00.0,True,60000,59.28,59000,28,119028
533,20.0,Royston Varley,Great Britain,,GBR,33,1:58.53,1972,Downhill,Male,False,0:00.0,True,60000,58.53,58000,53,118053
532,19.0,Reto Barrington,Canada,,CAN,32,1:58.29,1972,Downhill,Male,False,0:00.0,True,60000,58.29,58000,29,118029
539,23.0,Dan Cristea,Romania,,ROU,39,2:01.26,1972,Downhill,Male,False,0:00.0,True,120000,01.26,1000,26,121026
531,25.0,Reinhard Tritscher,Austria,,AUT,31,1:58.05,1972,Downhill,Male,False,0:00.0,True,60000,58.05,58000,5,118005
287,18.0,Carol Blackwood,Great Britain,,GBR,38.0,1:44.61,1972,Downhill,Women,False,0:00.0,True,60000,44.61,44000,61,104061
288,19.0,Svetlana Isakova,Soviet Union,,URS,39.0,1:44.83,1972,Downhill,Women,False,0:00.0,True,60000,44.83,44000,83,104083
289,22.0,Harue Okitsu,Japan,,JPN,40.0,1:45.37,1972,Downhill,Women,False,0:00.0,True,60000,45.37,45000,37,105037
290,22.0,Emiko Okazaki,Japan,,JPN,41.0,1:48.85,1972,Downhill,Women,False,0:00.0,True,60000,48.85,48000,85,108085
284,23.0,Miyuki Katagiri,Japan,,JPN,35.0,1:44.10,1972,Downhill,Women,False,0:00.0,True,60000,44.10,44000,10,104010
286,26.0,Nina Merkulova,Soviet Union,,URS,37.0,1:44.48,1972,Downhill,Women,False,0:00.0,True,60000,44.48,44000,48,104048
530,19.0,Willi Frommelt,Liechtenstein,,LIE,30,1:57.58,1972,Downhill,Male,False,0:00.0,True,60000,57.58,57000,58,117058
283,31.0,Galina Shikhova,Soviet Union,,URS,34.0,1:43.88,1972,Downhill,Women,False,0:00.0,True,60000,43.88,43000,88,103088
529,29.0,Willi Lesch,West Germany,,FRG,29,1:56.67,1972,Downhill,Male,False,0:00.0,True,60000,56.67,56000,67,116067
266,20.0,Gyri SÃ¸rensen,Norway,,NOR,17.0,1:40.77,1972,Downhill,Women,False,0:00.0,True,60000,40.77,40000,77,100077
282,14.0,Kathy Kreiner,Canada,,CAN,33.0,1:43.68,1972,Downhill,Women,False,0:00.0,True,60000,43.68,43000,68,103068
281,20.0,Mitsuyo Nagumo,Japan,,JPN,32.0,1:43.07,1972,Downhill,Women,False,0:00.0,True,60000,43.07,43000,7,103007
280,18.0,Lotta Sollander,Sweden,,SWE,31.0,1:42.97,1972,Downhill,Women,False,0:00.0,True,60000,42.97,42000,97,102097
279,19.0,Monika Kaserer,Austria,,AUT,30.0,1:42.59,1972,Downhill,Women,False,0:00.0,True,60000,42.59,42000,59,102059
278,19.0,Conchita Puig,Spain,,ESP,29.0,1:42.37,1972,Downhill,Women,False,0:00.0,True,60000,42.37,42000,37,102037
277,21.0,Marilyn Cochran,United States,,USA,28.0,1:41.96,1972,Downhill,Women,False,0:00.0,True,60000,41.96,41000,96,101096
276,20.0,Judy Crawford,Canada,,CAN,27.0,1:41.75,1972,Downhill,Women,False,0:00.0,True,60000,41.75,41000,75,101075
265,20.0,MichÃ¨le Jacot,France,,FRA,15.0,1:40.73,1972,Downhill,Women,False,0:00.0,True,60000,40.73,40000,73,100073
275,27.0,Divina Galica,Great Britain,,GBR,26.0,1:41.58,1972,Downhill,Women,False,0:00.0,True,60000,41.58,41000,58,101058
273,15.0,Valentina Iliffe,Great Britain,,GBR,23.0,1:41.36,1972,Downhill,Women,False,0:00.0,True,60000,41.36,41000,36,101036
272,22.0,Florence Steurer,France,,FRA,23.0,1:41.36,1972,Downhill,Women,False,0:00.0,True,60000,41.36,41000,36,101036
271,22.0,Karianne Christiansen,Norway,,NOR,21.0,1:41.25,1972,Downhill,Women,False,0:00.0,True,60000,41.25,41000,25,101025
270,19.0,Sandy Poulsen,United States,,USA,21.0,1:41.25,1972,Downhill,Women,False,0:00.0,True,60000,41.25,41000,25,101025
269,17.0,Laurie Kreiner,Canada,,CAN,20.0,1:41.00,1972,Downhill,Women,False,0:00.0,True,60000,41.00,41000,0,101000
268,19.0,Carolyne Oughton,Canada,,CAN,18.0,1:40.92,1972,Downhill,Women,False,0:00.0,True,60000,40.92,40000,92,100092
267,18.0,Silvia Stump,Switzerland,,SUI,18.0,1:40.92,1972,Downhill,Women,False,0:00.0,True,60000,40.92,40000,92,100092
274,25.0,Gina Hathorn,Great Britain,,GBR,25.0,1:41.42,1972,Downhill,Women,False,0:00.0,True,60000,41.42,41000,42,101042
285,15.0,Pamela Behr,West Germany,,FRG,36.0,1:44.22,1972,Downhill,Women,False,0:00.0,True,60000,44.22,44000,22,104022
316,17.0,Leslie Smith,United States,,USA,26.0,1:52.98,1976,Downhill,Women,False,0:00.0,True,60000,52.98,52000,98,112098
317,17.0,Torill Fjeldstad,Norway,,NOR,27.0,1:52.99,1976,Downhill,Women,False,0:00.0,True,60000,52.99,52000,99,112099
318,21.0,Alla Askarova,Soviet Union,,URS,28.0,1:53.19,1976,Downhill,Women,False,0:00.0,True,60000,53.19,53000,19,113019
319,19.0,Valentina Iliffe,Great Britain,,GBR,29.0,1:53.31,1976,Downhill,Women,False,0:00.0,True,60000,53.31,53000,31,113031
320,19.0,Riitta Ollikka,Finland,,FIN,30.0,1:53.85,1976,Downhill,Women,False,0:00.0,True,60000,53.85,53000,85,113085
321,19.0,Sally Rodd,Australia,,AUS,31.0,1:54.82,1976,Downhill,Women,False,0:00.0,True,60000,54.82,54000,82,114082
322,19.0,Dagmar KuzmanovÃ¡,Czechoslovakia,,TCH,32.0,1:54.81,1976,Downhill,Women,False,0:00.0,True,60000,54.81,54000,81,114081
323,16.0,Jana GantnerovÃ¡-Å oltÃ½sovÃ¡,Czechoslovakia,,TCH,33.0,1:55.02,1976,Downhill,Women,False,0:00.0,True,60000,55.02,55000,2,115002
324,16.0,Fiona Easdale,Great Britain,,GBR,34.0,1:57.66,1976,Downhill,Women,False,0:00.0,True,60000,57.66,57000,66,117066
326,17.0,Joanne Henke,Australia,,AUS,36.0,1:59.59,1976,Downhill,Women,False,0:00.0,True,60000,59.59,59000,59,119059
327,18.0,Theresa Wallis,Great Britain,,GBR,37.0,1:59.77,1976,Downhill,Women,False,0:00.0,True,60000,59.77,59000,77,119077
328,20.0,Sue Gibson,New Zealand,,NZL,38.0,2:03.49,1976,Downhill,Women,False,0:00.0,True,120000,03.49,3000,49,123049
325,15.0,Hazel Hutcheon,Great Britain,,GBR,35.0,1:58.33,1976,Downhill,Women,False,0:00.0,True,60000,58.33,58000,33,118033
315,17.0,Jolanda Plank,Italy,,ITA,25.0,1:52.50,1976,Downhill,Women,False,0:00.0,True,60000,52.50,52000,50,112050
314,16.0,Ursula Konzett,Liechtenstein,,LIE,24.0,1:51.53,1976,Downhill,Women,False,0:00.0,True,60000,51.53,51000,53,111053
313,16.0,Maria Epple,West Germany,,FRG,23.0,1:51.41,1976,Downhill,Women,False,0:00.0,True,60000,51.41,51000,41,111041
312,22.0,Betsy Clifford,Canada,,CAN,22.0,1:51.40,1976,Downhill,Women,False,0:00.0,True,60000,51.40,51000,40,111040
294,17.0,Nicola SpieÃ,Austria,,AUT,4.0,1:47.71,1976,Downhill,Women,False,0:00.0,True,60000,47.71,47000,71,107071
295,21.0,DaniÃ¨le Debernard,France,,FRA,5.0,1:48.48,1976,Downhill,Women,False,0:00.0,True,60000,48.48,48000,48,108048
296,26.0,Jacqueline Rouvier,France,,FRA,6.0,1:48.58,1976,Downhill,Women,False,0:00.0,True,60000,48.58,48000,58,108058
297,19.0,Bernadette Zurbriggen,Switzerland,,SUI,7.0,1:48.62,1976,Downhill,Women,False,0:00.0,True,60000,48.62,48000,62,108062
298,17.0,Marlies Oberholzer,Switzerland,,SUI,8.0,1:48.68,1976,Downhill,Women,False,0:00.0,True,60000,48.68,48000,68,108068
299,23.0,Monika Kaserer,Austria,,AUT,9.0,1:48.81,1976,Downhill,Women,False,0:00.0,True,60000,48.81,48000,81,108081
300,18.0,Irene Epple,West Germany,,FRG,10.0,1:48.91,1976,Downhill,Women,False,0:00.0,True,60000,48.91,48000,91,108091
301,19.0,Hanni Wenzel,Liechtenstein,,LIE,11.0,1:49.17,1976,Downhill,Women,False,0:00.0,True,60000,49.17,49000,17,109017
293,20.0,Cindy Nelson,United States,Bronze,USA,3.0,1:47.50,1976,Downhill,Women,False,0:00.0,True,60000,47.50,47000,50,107050
302,22.0,Irmgard Lukasser,Austria,,AUT,12.0,1:49.18,1976,Downhill,Women,False,0:00.0,True,60000,49.18,49000,18,109018
304,20.0,Susan Patterson,United States,,USA,14.0,1:49.37,1976,Downhill,Women,False,0:00.0,True,60000,49.37,49000,37,109037
305,22.0,Paola Hofer,Italy,,ITA,15.0,1:49.60,1976,Downhill,Women,False,0:00.0,True,60000,49.60,49000,60,109060
306,21.0,Laurie Kreiner,Canada,,CAN,16.0,1:49.97,1976,Downhill,Women,False,0:00.0,True,60000,49.97,49000,97,109097
307,24.0,MichÃ¨le Jacot,France,,FRA,17.0,1:49.98,1976,Downhill,Women,False,0:00.0,True,60000,49.98,49000,98,109098
308,17.0,Doris de Agostini,Switzerland,,SUI,18.0,1:50.46,1976,Downhill,Women,False,0:00.0,True,60000,50.46,50000,46,110046
309,18.0,Kathy Kreiner,Canada,,CAN,19.0,1:50.48,1976,Downhill,Women,False,0:00.0,True,60000,50.48,50000,48,110048
310,16.0,Wanda Bieler,Italy,,ITA,20.0,1:50.58,1976,Downhill,Women,False,0:00.0,True,60000,50.58,50000,58,110058
311,19.0,Fabienne Serrat,France,,FRA,21.0,1:51.34,1976,Downhill,Women,False,0:00.0,True,60000,51.34,51000,34,111034
303,22.0,Evi Mittermaier,West Germany,,FRG,13.0,1:49.23,1976,Downhill,Women,False,0:00.0,True,60000,49.23,49000,23,109023
292,21.0,Brigitte Totschnig,Austria,Silver,AUT,2.0,1:46.68,1976,Downhill,Women,False,0:00.0,True,60000,46.68,46000,68,106068
291,25.0,Rosi Mittermaier,West Germany,Gold,FRG,1.0,1:46.16,1976,Downhill,Women,False,0:00.0,True,60000,46.16,46000,16,106016
612,22.0,Ion CavaÈi,Romania,,ROU,57,2:00.19,1976,Downhill,Male,False,0:00.0,True,120000,00.19,0,19,120019
611,,Mohammad Hadj Kia Shemshaki,Iran,,IRI,56,1:59.44,1976,Downhill,Male,False,0:00.0,True,60000,59.44,59000,44,119044
610,23.0,Gorban Ali Kalhor,Iran,,IRI,55,1:59.15,1976,Downhill,Male,False,0:00.0,True,60000,59.15,59000,15,119015
609,20.0,Antoine Crespo,Andorra,,AND,54,1:58.72,1976,Downhill,Male,False,0:00.0,True,60000,58.72,58000,72,118072
608,19.0,Stuart Blakely,New Zealand,,NZL,53,1:57.91,1976,Downhill,Male,False,0:00.0,True,60000,57.91,57000,91,117091
607,24.0,Roman DereziÅski,Poland,,POL,52,1:56.33,1976,Downhill,Male,False,0:00.0,True,60000,56.33,56000,33,116033
606,21.0,JosÃ© Luis Koifman,Chile,,CHI,51,1:56.30,1976,Downhill,Male,False,0:00.0,True,60000,56.30,56000,30,116030
605,20.0,Georgi Kochov,Bulgaria,,BUL,50,1:55.82,1976,Downhill,Male,False,0:00.0,True,60000,55.82,55000,82,115082
613,,Akbar Kalili,Iran,,IRI,58,2:00.32,1976,Downhill,Male,False,0:00.0,True,120000,00.32,0,32,120032
604,27.0,Dan Cristea,Romania,,ROU,49,1:55.63,1976,Downhill,Male,False,0:00.0,True,60000,55.63,55000,63,115063
602,18.0,Carlos Alberto MartÃ­nez,Argentina,,ARG,47,1:54.62,1976,Downhill,Male,False,0:00.0,True,60000,54.62,54000,62,114062
601,19.0,Adjin PaÅ¡oviÄ,Yugoslavia,,YUG,46,1:54.57,1976,Downhill,Male,False,0:00.0,True,60000,54.57,54000,57,114057
600,23.0,Robert Blanchaer,Belgium,,BEL,45,1:54.30,1976,Downhill,Male,False,0:00.0,True,60000,54.30,54000,30,114030
599,17.0,Vladimir Andreyev,Soviet Union,,URS,44,1:53.61,1976,Downhill,Male,False,0:00.0,True,60000,53.61,53000,61,113061
598,20.0,Didier Xhaet,Belgium,,BEL,43,1:53.56,1976,Downhill,Male,False,0:00.0,True,60000,53.56,53000,56,113056
597,19.0,Jorge GarcÃ­a,Spain,,ESP,42,1:53.55,1976,Downhill,Male,False,0:00.0,True,60000,53.55,53000,55,113055
596,23.0,Jaime Ros,Spain,,ESP,41,1:53.50,1976,Downhill,Male,False,0:00.0,True,60000,53.50,53000,50,113050
595,24.0,Miloslav Sochor,Czechoslovakia,,TCH,40,1:53.48,1976,Downhill,Male,False,0:00.0,True,60000,53.48,53000,48,113048
603,26.0,Ivan Penev,Bulgaria,,BUL,48,1:55.56,1976,Downhill,Male,False,0:00.0,True,60000,55.56,55000,56,115056
594,18.0,Juan Angel Olivieri,Argentina,,ARG,39,1:52.76,1976,Downhill,Male,False,0:00.0,True,60000,52.76,52000,76,112076
614,22.0,Rafael CaÃ±as,Chile,,CHI,59,2:00.39,1976,Downhill,Male,False,0:00.0,True,120000,00.39,0,39,120039
616,17.0,Fernando Reutter,Chile,,CHI,61,2:01.19,1976,Downhill,Male,False,0:00.0,True,120000,01.19,1000,19,121019
615,18.0,Brett Kendall,New Zealand,,NZL,60,2:00.57,1976,Downhill,Male,False,0:00.0,True,120000,00.57,0,57,120057
621,23.0,Spyros Theodorou,Greece,,GRE,66,2:17.08,1976,Downhill,Male,False,0:00.0,True,120000,17.08,17000,8,137008
620,22.0,Thomas Karadimas,Greece,,GRE,65,2:14.69,1976,Downhill,Male,False,0:00.0,True,120000,14.69,14000,69,134069
